user_id,item_id,rating,timestamp
416,328,5,893213644
712,1036,5,874956981
851,1013,2,891961856
24,258,4,875245985
905,345,4,884983089
332,288,5,887916151
630,31,2,885667968
936,1368,5,886832337
181,327,3,878961780
382,23,5,875946978
890,142,3,882916650
213,117,4,878870987
614,100,5,879464119
506,258,4,884517178
666,96,3,880568270
327,805,4,887819462
223,333,4,891548675
887,218,5,881381471
365,277,4,891304078
487,194,5,883446322
407,710,4,875046460
92,250,4,890251534
208,202,4,883108476
354,66,2,891307180
189,934,2,893264678
487,727,3,884029774
198,118,2,884206513
313,232,3,891014957
747,333,4,888638335
654,276,1,887863866
777,652,5,875980670
733,405,2,879536659
301,607,4,882077176
823,58,5,878438930
194,87,4,879523104
870,197,5,875050723
393,497,4,889555021
339,1030,1,891036707
256,274,5,882151456
107,271,2,891264432
727,779,2,883712717
49,1070,3,888068739
380,1101,4,885479487
172,582,4,875538864
721,300,5,877135806
128,319,5,879966274
497,173,5,878759659
838,286,4,887061035
280,69,4,891700242
334,712,3,891549594
174,29,2,886514469
359,1,4,886453214
308,235,3,887739800
527,651,5,879455654
374,241,5,880939035
276,1253,1,874795729
503,66,3,880383468
538,381,3,877110175
551,117,5,892782807
663,676,3,889492435
224,86,3,888082612
187,423,4,879465745
449,106,3,879958936
389,211,4,880087415
891,107,5,883490041
305,251,5,886321764
936,282,2,886832714
566,182,4,881649428
151,163,4,879542723
286,707,5,877531975
896,179,2,887159630
200,478,5,884128788
548,458,3,891415512
405,1545,2,885546201
714,3,5,892777876
374,924,5,880393095
405,1503,1,885548932
254,554,3,886475952
345,772,4,884993121
617,294,1,883788511
806,131,4,882390496
268,147,4,876514002
173,322,4,877557028
766,205,5,891309975
472,748,5,875977682
226,652,3,883889012
782,935,2,891500150
180,318,5,877355315
235,524,5,889655204
468,273,2,875280499
694,521,3,875730042
727,1188,2,883712632
919,462,3,875372844
919,976,2,875289453
429,39,3,882386378
595,368,1,886921977
500,237,3,883865483
465,180,3,883530015
554,756,3,876231938
429,211,5,882385090
295,381,5,879518528
758,154,5,881975267
299,222,2,877878148
181,299,1,878961749
75,147,3,884050134
230,202,4,880485352
618,720,3,891309293
319,689,3,881355802
932,550,2,891251331
222,111,3,877563820
222,2,3,878183837
43,892,3,883954776
85,519,4,879829265
563,181,4,880507374
383,604,5,891193042
901,210,4,877130999
889,607,4,880179868
419,1,4,879435590
95,471,5,884266051
854,925,2,882813179
936,864,4,886833360
66,282,3,883601266
110,54,4,886988202
905,871,2,884984149
435,68,4,884131901
343,727,4,876406462
604,164,4,883668175
514,659,3,875463245
942,259,4,891282673
536,234,4,882360405
92,1023,2,892655775
749,154,5,878847988
200,121,5,876042268
442,979,3,883391344
222,422,2,878183657
390,126,5,879694123
942,479,4,891283118
943,111,4,875502192
653,455,3,878854051
819,303,4,879952508
422,222,4,875130137
312,408,4,891698174
540,471,4,882157706
177,60,4,880130634
768,744,3,880136272
711,186,3,879993237
835,610,5,891034401
60,133,4,883326893
767,180,5,891462870
524,604,4,884637501
270,90,5,876955770
7,191,5,891351201
59,51,5,888206095
363,895,3,891493840
871,876,3,888192689
543,153,3,874863035
715,202,5,875962931
450,399,4,882468239
159,872,1,880485262
303,168,5,879467223
279,712,5,875312339
655,1281,3,891585477
293,729,2,888907145
711,485,4,879993278
11,428,4,891905032
717,100,4,884642268
311,136,5,884365357
497,450,2,879362202
454,610,3,881959576
889,919,5,880177050
296,480,5,884197068
870,1221,3,881001249
392,244,3,891038247
314,126,2,877886971
533,879,3,892469600
868,139,1,877109300
417,73,3,879648343
18,174,4,880130613
92,663,4,875653914
262,1278,4,879961819
184,1160,5,889907363
457,181,4,882393384
405,1159,1,885549407
402,273,4,876267014
693,382,4,875482689
932,516,5,891249877
642,452,1,886569699
17,117,3,885272724
452,179,5,875265368
406,191,5,882480443
465,109,3,883532119
506,423,5,874874850
330,963,5,876547533
592,689,2,882607690
931,1152,4,891037177
943,943,5,888639614
329,705,3,891656347
200,56,4,884128858
768,1014,2,882816126
561,507,4,885807429
438,15,4,879868242
246,95,3,884920949
416,73,3,876699994
805,595,3,881695951
894,280,3,880993709
798,878,4,875295521
291,924,4,874833962
883,1009,4,891692811
805,371,1,881696759
867,650,5,880078818
593,762,4,875659849
648,318,3,884368371
724,268,4,883757397
528,678,3,888520525
437,226,1,880142942
913,176,5,880759221
235,496,4,889655662
889,125,4,880177435
682,265,3,888520922
57,763,5,883698581
275,630,3,880315243
786,228,4,882844295
857,259,4,883432397
342,508,3,874984810
704,316,4,891397015
655,523,3,887427268
87,209,5,879876488
472,895,4,892790628
416,624,3,886317237
5,241,1,875720948
497,771,4,879362638
140,289,4,879013719
122,86,5,879270458
503,823,2,879438817
60,208,5,883326028
507,306,5,889964677
208,524,4,883108745
796,143,5,893218728
379,393,4,892879325
822,101,2,891037465
709,181,4,879846375
410,873,4,888627138
102,218,3,888803002
741,699,4,891018400
327,258,1,887737355
717,222,4,884642215
538,88,2,877108078
766,448,3,891310934
480,175,3,891208356
712,465,4,874957113
883,1021,5,891693058
405,1167,1,885547268
23,518,5,874785194
791,289,4,879448087
405,653,1,885548579
694,228,4,875727306
716,520,4,879794935
765,522,5,880346951
655,248,2,888685759
806,128,3,882388419
321,491,3,879440746
472,132,5,875979853
620,379,4,889987656
279,173,5,875296461
6,14,5,883599249
177,271,2,882141868
408,748,5,889680073
190,742,3,891033841
10,98,4,877889261
479,632,5,879460785
23,7,4,874784385
943,193,4,888639093
409,526,3,881107117
694,176,5,875729146
400,286,4,885676230
862,172,5,879304243
406,11,4,879446529
655,375,2,888984293
98,25,5,880499111
711,255,4,886030579
498,268,2,881954618
322,188,3,887314244
814,675,3,885410957
18,15,4,880131054
763,176,4,878919116
666,331,4,880138999
267,732,4,878973650
489,288,4,891366693
342,950,2,875318423
654,381,3,887864886
535,629,4,879618776
290,172,5,880474141
732,269,5,882589593
119,916,1,892564442
21,452,4,874951727
178,164,3,882827288
881,831,2,879052493
7,196,5,891351432
694,423,5,875727018
429,356,3,882386942
198,651,4,884207424
244,3,5,880602451
577,768,3,880474787
189,1401,4,893266137
294,520,5,889854323
73,153,3,888626007
65,526,4,879216734
407,226,3,876345024
894,1089,2,885428261
825,870,3,880931932
738,202,4,875351299
18,953,3,880131901
253,300,4,891627724
747,432,5,888640567
588,110,3,890027247
732,875,1,882590201
937,326,1,876768813
218,410,3,881288574
7,526,5,891351042
736,293,4,878709365
872,282,5,888479253
707,1107,3,886288239
201,181,2,884112245
393,836,4,889728895
924,196,4,886759657
927,288,5,879199250
320,176,4,884749255
487,455,2,883444252
735,127,4,876698755
707,792,4,886287107
234,549,3,892335850
456,273,3,881372328
194,153,3,879546723
283,186,5,879298239
474,188,5,887926437
354,863,3,891306919
932,646,4,891250498
603,157,1,891957031
262,959,2,879794739
7,666,4,892132192
561,432,5,885807776
268,747,3,875310412
374,925,3,880394301
355,681,4,879485523
72,318,5,880037702
718,744,3,883348824
788,200,4,880869075
99,11,5,885680138
595,929,2,886921722
730,300,3,880309964
15,291,3,879456084
52,741,4,882922302
833,1118,3,875133924
87,1177,1,879877280
766,496,5,891309767
735,242,5,876697561
642,1133,3,886569295
246,739,2,884922678
606,236,3,878150506
715,128,3,875964300
213,924,4,878870846
655,806,3,887523224
286,413,3,877531226
843,434,4,879447146
197,231,3,891410124
338,269,4,879437523
223,1291,3,891550431
63,300,4,875748326
643,4,4,891448136
605,288,5,879365158
224,11,3,888082468
758,686,3,881974823
846,521,3,883948141
796,487,5,892676195
790,22,5,885155540
383,483,5,891192986
479,692,3,879461700
570,243,1,881262557
748,517,3,879455083
807,380,4,893080442
472,1469,4,875982337
261,410,5,890456142
622,111,4,882591014
679,132,4,884487374
109,356,4,880578711
89,236,5,879441400
13,670,3,882396955
406,561,3,879792974
269,197,5,891447961
276,853,5,889174849
850,174,5,883195419
497,56,4,878759659
49,1017,3,888069040
711,83,5,879993628
553,527,3,879949290
476,734,4,883365274
593,158,3,875671891
347,222,4,881652377
459,50,4,879563064
399,755,2,882344757
417,367,2,879648898
184,217,3,889910394
233,647,5,877661364
59,382,4,888205574
368,561,2,889783617
504,546,4,887831947
724,887,3,883757468
95,892,3,882803890
405,1585,1,885546487
698,968,1,886368545
655,543,3,887474050
410,272,4,888627138
383,81,4,891193072
37,183,4,880930042
917,255,3,882911158
805,168,5,881704016
326,1126,2,879875243
601,9,4,876347196
123,192,5,879873119
151,505,5,879528909
437,482,5,880140051
188,191,3,875073128
90,1196,4,891383599
409,300,3,881104697
236,546,4,890117223
800,1,4,887646283
766,559,4,891310824
503,98,5,879454675
46,125,4,883616284
246,11,4,884922512
488,180,2,891294439
551,672,1,892785056
405,568,4,885547910
311,623,2,884366112
18,166,4,880129595
130,427,5,875217033
360,286,5,880353526
898,689,3,888294842
104,276,4,888465290
457,388,2,882551343
871,307,3,888192315
846,487,4,883948685
210,631,5,887736796
532,554,4,874790813
239,498,4,889179623
500,1111,4,883874529
214,13,3,891543271
660,83,3,891199556
535,955,3,879618338
619,53,2,885954341
92,225,3,875640740
880,284,4,880242528
222,1220,4,878184290
472,780,4,875982922
760,204,4,875668105
128,159,4,879968390
119,294,1,892564313
280,1133,3,891700242
378,1053,3,880332831
90,699,4,891385298
692,1023,2,876954083
7,461,4,891352303
903,595,2,891031714
417,638,4,879648078
363,1495,5,891497278
843,446,3,879443442
295,1028,5,879519556
200,1217,4,884130014
430,234,4,877226323
560,1265,3,879975194
236,521,3,890115996
586,181,4,884057344
279,56,4,875306515
870,223,4,878737979
932,1139,2,891251562
144,393,4,888105743
198,323,2,884204637
450,214,1,882371416
670,222,4,877974857
665,156,5,884294772
393,636,3,889729508
293,1,2,888904861
301,447,4,882078955
537,428,4,886031506
316,487,3,880853810
671,258,5,875386402
474,218,4,887927588
447,742,3,878854658
881,105,3,876537285
682,232,3,888519408
293,506,5,888906428
288,294,2,886372841
907,88,5,881030348
459,676,3,879563288
847,499,4,878940013
606,111,4,878146986
488,434,4,891294785
896,744,3,887160040
180,181,2,877125956
313,135,5,891014401
387,215,2,886483906
896,1011,2,887160296
97,189,4,884238887
618,238,1,891308391
293,163,4,888907290
931,347,4,891035946
479,328,4,879459611
561,849,2,885810193
271,98,5,885848559
888,191,5,879365004
244,833,3,880607878
399,393,4,882343455
588,275,3,890024246
262,332,3,879961438
270,1009,5,876954522
868,207,3,877107189
721,209,3,877150031
416,712,4,886318795
342,655,4,875319383
158,636,4,880134532
389,404,5,880087200
831,273,3,891354773
502,288,5,883701866
864,65,3,888890690
214,248,4,891543001
883,796,3,891696782
203,458,3,880434336
757,207,2,888468632
902,250,4,879465073
543,529,4,874866208
561,458,4,885809197
532,210,5,888637085
440,272,5,891546631
303,239,3,879484871
407,785,3,876341444
653,160,3,878854441
552,25,3,879221833
916,143,3,880844463
833,188,4,875124495
295,451,4,879518864
747,302,5,888638091
752,621,1,891208491
506,208,4,874873423
32,111,3,883717986
456,544,3,881372114
655,1149,3,887429107
554,597,4,876232176
160,430,5,876861799
499,519,3,885599040
498,649,3,881961745
718,274,3,883349363
476,792,4,883365019
654,825,3,887863826
463,539,1,889936753
330,286,5,876543768
354,9,3,891216607
381,771,2,892696557
454,485,4,888267386
559,69,5,891034003
349,546,3,879466200
621,313,5,883798770
872,294,3,888478882
151,506,4,879524900
586,250,3,884057661
389,467,3,879991512
505,174,4,889333340
406,425,3,884630617
92,291,4,886443277
269,315,4,891446132
780,28,5,891363618
95,507,4,880571226
871,1119,3,888193384
871,1430,3,888192744
537,11,3,886030937
13,817,1,882396914
772,1025,3,877533820
37,222,3,880915528
18,209,4,880130861
85,45,3,879455197
323,292,4,878738997
617,672,3,883789537
562,181,3,879195125
707,778,3,886287160
915,896,2,891030070
766,188,4,891309484
58,213,5,884663379
697,1047,3,882622228
455,405,3,879109764
31,811,4,881548053
291,385,4,874835141
901,378,5,877131654
916,1009,5,880843551
697,343,4,882621548
207,322,3,879001724
648,249,3,882211348
387,550,2,886483252
774,1110,1,888557519
456,367,3,881373900
731,845,2,886184681
49,56,5,888067307
788,82,3,880870116
85,196,4,879454952
49,7,4,888067307
102,1052,2,892993983
385,47,4,879441982
913,729,3,881368824
592,149,4,882607910
279,482,4,875306613
738,269,2,892938254
399,12,3,882509891
470,360,2,879189269
429,1101,5,882385399
493,742,3,884130253
104,411,1,888465739
295,109,4,879517911
749,298,4,879788916
195,235,3,883191566
542,411,4,886533275
500,62,3,883876690
524,65,4,884636646
59,68,2,888205228
249,479,5,879641035
13,824,3,886302261
280,1168,5,891702544
11,430,3,891905032
528,422,2,886813066
23,603,4,874785448
886,636,3,876032473
109,25,4,880571741
91,31,5,891438875
933,523,4,874853957
593,580,1,876507120
625,486,3,891953617
144,31,3,888105823
886,227,3,876032331
796,778,4,893047021
65,392,5,879217689
246,69,3,884921202
899,194,5,884121125
450,232,4,882398666
158,233,3,880134477
271,470,3,885848707
523,1195,5,883700969
784,269,5,891387155
104,310,2,888442275
373,390,3,877098890
723,289,2,880498816
840,186,4,891204827
552,455,3,879221764
1,201,3,878542960
804,69,4,879444890
23,133,4,874786220
174,215,5,886514220
796,161,5,893048377
825,544,3,889021037
60,95,4,883327799
94,1028,2,891723395
165,69,3,879525799
347,735,2,881654134
892,729,4,886610174
472,71,2,875981281
379,395,2,880741868
244,135,4,880606442
102,294,2,883277645
214,114,4,891544290
342,846,2,875318688
751,332,3,887134842
840,163,4,891204295
591,655,4,891031469
686,357,5,879545549
532,591,5,893119335
450,22,5,882373865
325,480,4,891478455
774,150,1,888558787
346,187,3,874948030
778,7,4,890725886
588,625,3,890024325
347,65,2,881654679
425,230,4,878738644
405,1576,1,885549464
87,791,2,879877280
188,5,4,875074266
109,410,1,880564534
627,62,4,879531397
132,521,4,891278996
804,91,4,879442192
268,1413,2,875744388
62,1009,4,879372869
268,194,4,875310352
301,210,4,882076211
178,58,5,882827134
454,252,2,881959336
497,248,4,879309673
700,28,3,884493712
195,771,2,874825826
327,466,3,887820171
328,684,5,885046537
211,1025,3,879461394
303,262,5,879466065
269,9,4,891446246
290,95,4,880474590
344,926,2,886381985
70,993,3,884064688
523,204,5,883702171
223,286,1,891548562
311,356,4,884365653
99,363,4,885679262
43,473,3,884029309
458,521,4,886397377
371,202,5,880435313
174,21,1,886515209
694,1020,4,875728345
805,191,4,881697713
407,1160,1,890687550
907,825,3,880159404
329,137,5,891655812
391,9,5,877399780
537,221,3,886029841
363,1073,4,891496337
542,1059,4,886533193
879,237,4,887761309
804,432,3,879441677
58,124,5,884304483
289,7,4,876789628
712,40,5,874956956
230,628,3,880485421
622,143,4,882670228
734,213,5,891022684
4,264,3,892004275
181,1287,1,878963380
7,602,3,891352594
537,135,5,886031149
504,291,4,887832043
67,117,5,875379794
56,122,2,892911494
220,269,5,881197597
484,22,5,891194841
906,823,3,879435664
191,288,3,891562090
881,409,4,879052545
130,128,4,876251728
659,319,3,891331322
249,427,5,879572472
340,584,3,884991369
407,286,4,890687500
198,174,5,884208326
343,98,5,876404836
758,1098,5,881976746
506,1219,2,874874760
543,179,4,874862879
671,1303,3,884036365
65,435,4,879218025
487,921,5,884042629
815,200,5,878693871
374,210,4,880395202
450,259,3,887834953
912,418,4,875966694
151,703,4,879542460
749,178,4,878847540
354,631,4,891217449
305,239,3,886323153
141,249,2,884585386
577,409,5,880470682
683,303,3,893283104
25,568,4,885852529
399,576,3,882350563
897,705,3,879991226
293,646,3,888906244
201,637,3,884112627
742,321,3,881005611
495,433,4,888634315
198,198,4,884207654
505,97,4,889333676
707,865,5,886286360
486,1514,4,879874663
94,286,4,891724122
788,589,5,880868005
846,97,4,883949255
365,742,3,891304039
244,609,3,880607154
387,227,4,886483195
896,1112,3,887161393
766,659,3,891309736
748,175,5,879455019
721,809,1,877139384
405,437,1,885548435
757,549,5,888468540
165,156,3,879525894
827,268,4,882201175
768,628,3,880136174
864,181,5,888887984
565,638,4,891037837
4,300,5,892001445
318,763,3,884494897
405,59,1,885549507
505,161,3,889333711
688,349,5,884153712
551,1169,4,892778297
369,751,4,889428097
85,498,4,879454400
545,380,3,884134628
518,273,5,876823804
10,527,4,877886597
342,965,4,875319195
156,124,3,888185677
194,1409,2,879552662
294,1134,3,877819761
796,1001,2,893219180
79,124,5,891271870
450,673,3,882396928
299,481,3,877880566
565,923,4,891037333
201,665,2,884114770
729,901,1,893286491
20,597,3,879668190
442,7,4,883389983
903,1132,3,891031949
218,431,3,881288386
452,290,2,875562903
482,881,3,887644022
92,925,3,875640214
194,54,3,879525876
314,36,2,877889103
493,405,2,884130619
145,1132,3,875271522
102,650,3,888801063
38,432,1,892430282
876,238,4,879428406
265,282,5,875320714
797,720,2,879439735
655,1053,1,887489159
642,78,3,886570084
119,755,1,886176678
889,869,3,880182428
798,222,3,875295616
652,301,1,882566948
344,64,5,884900818
734,742,4,891025958
280,82,2,891700925
109,1060,4,880571661
846,392,2,883950185
487,22,5,883445495
496,268,4,876063784
200,483,5,884128426
660,227,2,891201172
474,492,4,887925838
406,235,4,879540330
592,234,5,882955863
497,629,2,878759862
291,672,3,874867741
474,490,5,887926059
456,191,3,881372849
554,82,4,876550257
451,1392,1,879012812
643,98,3,891446688
864,127,4,888887216
586,79,4,884058986
830,501,3,891561474
72,81,3,880036876
603,273,1,891956124
709,5,4,879848167
363,183,4,891494835
671,385,5,884035892
81,475,5,876533504
221,231,4,875246359
507,271,5,889964312
655,927,3,887564613
447,201,2,878855723
479,403,3,879461988
385,568,3,879446465
151,747,3,879524564
504,400,3,887911277
506,12,5,874873247
852,260,3,891036414
236,148,4,890117028
286,11,5,877531975
409,285,4,881168712
833,381,4,875134016
266,676,3,892257897
332,354,5,888189331
251,222,4,886272547
463,362,1,889943741
393,366,4,889729345
453,412,2,877553302
709,2,4,879848511
208,211,5,883108398
59,149,4,888203313
929,127,5,878402162
78,289,4,879633567
407,209,5,875042378
249,4,4,879572142
663,864,3,889492917
201,228,3,884112427
465,98,4,883531409
130,117,5,874953895
679,249,3,884486594
835,162,5,891033420
569,237,4,879793717
373,655,5,877098374
648,674,3,884883476
271,9,4,885847738
589,340,1,883352494
398,479,4,875717020
742,13,4,881335361
349,412,1,879466366
655,315,4,887424720
515,269,2,887658844
811,307,4,886377248
389,371,4,880088309
655,746,3,891999461
393,939,4,887745816
691,631,4,875543025
577,1,5,880470282
648,403,4,884882802
265,288,4,875320024
240,313,5,885775604
660,204,3,891200370
385,629,2,879446643
312,510,5,891699490
619,127,4,885953778
324,879,4,880575234
830,181,5,891561673
897,205,3,879990556
753,185,3,891401410
847,25,3,878775796
497,1041,3,879310473
310,832,1,879436035
826,554,4,885690749
548,13,1,891415677
479,489,5,879460844
504,479,4,887832571
561,710,4,885809897
357,117,5,878951217
56,373,4,892910950
458,124,4,886394822
301,527,4,882076238
156,655,3,888185677
425,515,3,890347138
389,715,3,880614012
297,267,3,875409139
303,525,5,879466604
479,204,4,879461583
268,405,2,875742822
102,66,3,892992129
846,229,3,883949771
371,435,3,877487751
805,412,3,881705592
274,220,4,878946107
281,538,4,881200520
359,50,5,886453271
803,300,3,880054629
606,816,2,880927358
301,168,4,882075994
181,818,1,878963380
477,294,4,875940693
655,52,3,891585279
43,88,5,883955702
806,144,5,882388658
276,156,5,874795704
610,210,3,888703290
299,264,2,877877290
286,1286,5,877532683
496,1229,1,876071097
90,154,5,891384516
896,411,2,887160842
128,71,4,879967576
347,455,2,881653087
527,181,4,879456464
526,328,2,885682006
21,370,1,874951293
256,51,4,882165135
409,923,5,881107410
249,53,4,879572760
929,209,3,880817752
128,117,5,879967631
222,537,4,881060735
846,436,4,883950286
298,213,3,884183130
215,421,4,891435704
467,919,2,879532535
456,232,2,881374389
130,366,5,876251972
267,546,3,878970877
405,197,4,885545167
643,504,4,891447370
588,326,4,890014782
606,926,3,880922625
711,116,5,888458447
543,8,4,875658853
311,135,4,884366617
497,724,5,879310445
279,66,2,882146492
882,131,4,879876573
653,168,3,890181186
22,840,4,878888184
452,185,5,875264355
846,228,5,883947737
457,367,4,882396989
344,8,5,889814194
407,229,3,876338691
15,925,2,879455764
707,1642,5,886286491
148,194,5,877015066
94,92,4,891721142
933,367,4,874854190
336,26,5,877757877
456,427,4,881372779
810,333,5,886614819
275,228,4,876198296
393,890,1,887742991
267,217,4,878973760
655,164,2,887430072
640,134,5,874777623
796,91,2,893219033
450,356,4,887138756
409,14,5,881107992
749,1041,4,878849979
90,220,4,891385165
680,20,4,877075273
523,269,5,883699464
184,254,2,889907569
573,69,4,885844091
426,196,4,879444734
498,483,3,881957625
327,849,2,887822530
929,135,5,880817818
267,293,4,878970785
13,436,2,882396869
592,204,5,882956158
764,596,3,876243046
457,1029,3,882551135
43,298,4,875975211
751,83,5,889134705
360,845,3,880354942
308,197,3,887736743
256,96,5,882164444
847,168,4,878939912
388,742,5,886437163
416,92,3,878880244
885,91,3,885714820
370,493,5,879434886
269,423,4,891448048
38,916,5,892428188
870,194,3,875679795
387,248,4,886481151
455,523,4,879110946
312,618,5,891698300
315,183,3,879821267
652,257,2,882567356
503,381,5,880383174
425,241,2,878738548
429,93,4,882385136
104,270,4,888442337
311,41,3,884366439
293,210,3,888905665
671,566,4,884035303
265,688,2,875320084
759,328,5,881476590
195,582,4,883822804
449,70,4,880410777
3,307,3,889237224
393,65,2,887746346
62,78,2,879376612
916,636,3,880845391
514,173,5,875462826
497,420,3,879309993
379,704,3,880524835
780,208,3,891364125
864,465,3,888889327
890,102,3,882574982
741,682,3,891455960
457,9,5,882393485
500,387,2,883875388
886,781,4,876033340
345,301,4,884900543
15,866,4,879456288
301,73,4,882075962
666,154,3,880568662
509,343,3,883591319
429,128,3,882386424
750,358,3,879446216
788,402,3,880870544
907,71,5,880159911
844,471,3,877381736
330,82,4,876546298
498,174,3,881956953
892,157,5,886609029
632,69,4,879457371
211,596,3,879460294
399,401,3,882350710
267,174,5,878971405
405,684,3,885547996
256,1090,2,882164999
537,423,2,886030622
468,1,5,875280395
788,177,3,880868513
526,678,1,885682214
320,252,2,884749532
493,180,4,884130793
682,92,5,888519059
60,592,4,883327566
320,294,4,884748418
262,58,3,879792452
730,273,2,880310324
417,1028,3,879646785
627,228,4,879531301
144,528,4,888105846
533,161,4,879439465
148,596,5,877020297
409,166,4,881107992
200,449,5,884130540
766,584,3,891309844
239,305,4,889178513
13,452,3,882397039
389,514,5,879991329
745,603,4,880123243
423,125,2,891395547
201,886,1,884110927
21,7,5,874951292
81,824,3,876534437
303,425,4,879466795
811,294,4,886377483
804,99,4,879442984
189,520,5,893265380
843,181,3,879444670
708,678,2,892719007
10,186,4,877886722
194,710,3,879524393
326,175,1,879874933
514,190,5,875318224
805,210,3,881694693
275,202,3,875155167
504,100,5,887831486
746,281,3,885075434
94,31,4,891721286
449,544,3,879959023
192,255,2,881367505
792,118,2,877910538
693,419,2,875484501
411,1197,4,892846971
417,191,5,879647498
581,936,3,879643155
345,702,4,884993418
332,322,4,887916365
621,79,5,874963594
271,200,5,885849356
284,687,3,885329902
429,182,4,882384821
1,50,5,874965954
735,676,3,876698837
234,265,3,892078837
767,505,4,891462560
405,12,5,885545306
363,65,4,891495682
542,56,5,886532706
830,820,1,891899475
934,202,5,891193132
452,82,3,886149040
889,71,3,880180849
325,656,4,891478219
186,295,2,879023390
42,369,4,881105931
173,881,3,877557168
175,127,5,877107640
71,154,3,877319610
207,866,3,876079054
712,627,4,874956515
543,730,3,874864346
501,546,4,883348283
588,230,1,890023692
870,48,4,875050603
360,531,4,880355678
83,862,4,883868805
303,790,4,879485507
297,198,3,875238923
13,8,4,882140001
562,127,5,879196401
632,633,4,879459003
151,1074,2,879543342
942,520,5,891282963
916,134,5,880844123
860,311,4,882120528
358,638,3,891269584
535,505,4,879618569
76,203,4,875027507
592,1022,5,885280183
790,172,4,885155540
292,2,4,881105778
734,283,5,891023066
13,637,2,882396913
476,201,4,883364324
500,215,1,883874528
361,23,5,879441215
90,945,5,891383866
213,568,4,878955941
688,359,5,884153606
405,70,3,885545912
663,1048,4,889492562
919,535,3,885059887
880,392,3,880242475
892,129,3,886608897
213,100,5,878870749
893,724,3,874830160
315,673,4,879821267
880,300,3,880166451
660,307,3,891197503
747,1203,5,888639685
498,919,4,881954451
804,1489,3,879445441
749,25,4,878846697
351,322,5,879481589
593,1221,3,875671982
379,79,5,880525368
123,707,5,879809943
472,546,4,875979041
416,693,3,878879976
263,646,5,891299877
293,412,1,888905377
342,606,5,875318882
707,766,3,886287051
792,7,4,877910822
483,290,3,878953199
9,298,5,886960055
1,104,1,875241619
758,302,5,882848498
130,808,5,878537631
639,371,1,891240495
405,1550,3,885547691
162,50,5,877635662
405,1425,1,885547557
398,953,3,875658968
845,310,4,885409493
930,535,4,879535392
156,346,3,888185561
894,753,5,882404278
749,196,4,878848302
595,255,3,886921392
573,50,4,885843738
735,298,4,876698897
592,853,5,882956201
215,313,5,891436543
342,367,5,875319967
244,818,2,880605010
693,159,4,875483521
43,173,5,875981190
880,721,1,880174749
383,496,5,891192888
705,755,5,883427691
867,150,5,880078677
525,252,3,881086780
498,182,4,881955596
549,411,3,881672667
825,1034,4,881185343
201,708,4,884140247
83,4,2,880336655
92,223,5,875653723
697,742,3,882622044
627,510,4,879529730
664,494,5,878089975
838,87,4,887065750
367,185,5,876689991
232,268,4,885939544
365,288,5,891303357
13,299,3,881515698
308,1121,3,887737647
645,674,3,892054402
339,449,3,891036316
7,513,4,891351772
389,926,3,879916099
60,28,5,883326155
613,471,3,891227410
254,1470,2,886474650
200,462,4,884128858
88,311,5,891037336
64,156,4,889737506
593,65,3,875671674
756,423,3,874830675
903,156,5,891466376
207,42,4,877878688
276,307,4,878015917
868,238,4,877103249
399,1232,3,882350831
533,871,2,879192730
158,770,5,880134477
7,617,5,891354588
232,462,4,888549879
936,285,4,886832221
350,173,4,882347465
176,289,3,886047292
416,1426,5,893212572
69,268,5,882027109
555,129,4,882385841
281,690,5,881200264
387,223,5,886479771
1,48,5,875072520
197,802,4,891410082
380,208,2,885480301
627,241,4,879531397
506,855,4,874874802
145,413,3,877343280
49,1067,3,888068842
26,288,4,891347477
104,127,3,888465201
918,72,1,891988491
416,699,5,893212895
496,229,2,876070655
796,1039,4,892662223
846,200,4,883948685
18,739,3,880131776
892,849,2,886610341
524,161,4,884637095
506,195,4,874873374
711,568,3,879995238
389,79,4,879991461
843,1065,3,879448751
592,330,3,882607606
223,321,1,891548920
29,300,3,882820897
752,340,4,891208077
530,176,3,886202320
89,813,5,879461219
864,471,5,888888862
399,214,4,882344722
661,8,5,876016491
877,258,4,882676234
661,972,3,876016581
30,873,1,875061066
314,783,3,877888855
83,405,5,887665423
840,191,4,891204160
268,981,1,875743283
637,328,4,882900888
559,94,3,891035979
622,756,3,882591321
537,371,3,886031407
592,224,5,882608357
258,690,4,885700811
7,548,5,891352692
639,162,3,891239380
747,189,4,888639272
276,669,1,874792767
486,1202,4,879874995
201,1224,2,884140891
870,732,2,882123355
479,358,1,879459732
758,342,4,881295151
284,938,3,885329821
312,265,1,891698696
912,197,5,875966429
314,1518,4,877891426
862,79,5,879304623
577,826,4,880470852
54,268,5,883963510
637,124,3,882902835
562,141,4,879195334
727,378,3,883712603
222,738,3,878182959
181,1068,1,878962052
1,74,1,889751736
591,382,4,891031500
89,269,5,879461219
201,660,3,884140927
7,491,5,891351432
94,241,4,891721716
30,242,5,885941156
601,56,3,876349577
817,329,4,874815649
665,177,3,884294374
409,995,4,881105366
222,1440,3,878184697
378,1168,3,880333383
782,330,4,891498213
738,100,2,875349968
577,147,4,880470604
902,993,3,879465180
284,268,5,885329065
932,652,3,891248893
62,673,2,879375323
264,194,5,886123358
90,1048,4,891385132
639,135,4,891239239
936,919,5,886832808
416,223,5,893212572
532,234,5,889235367
110,288,4,886987145
7,610,5,891353086
201,475,4,884112748
